Order_ID,Order_Date,ProductID,Quantity,customer_id,time_id,customer_name,gender,productName,productPrice,supplierID,supplierName,storeID,storeName,total_sale
181636,2019-04-16 18:38:00,21,1,8,436,Sophia Davis,Female,DJI Mavic Air 2 Drone,799.99,2,DJI,6,Photo World,799.99
178529,2019-04-16 18:44:00,32,2,37,438,David Roberts,Male,SteelSeries Arctis Pro Wireless Gaming Headset,329.99,30,SteelSeries,4,Game Zone,659.98
189029,2019-04-16 18:45:00,68,1,60,440,Riley Ward,Female,Garmin Instinct Solar Smartwatch,399.99,39,Garmin Ltd.,7,Health Zone,399.99
189766,2019-04-16 18:43:00,92,1,38,437,Grace Campbell,Female,Amazon Echo Show 10 (3rd Gen),249.99,20,Amazon.com  Inc.,1,Electro Mart,249.99
193684,2019-04-16 18:45:00,94,1,44,439,Samantha Collins,Female,Bose SoundLink Revolve+ Bluetooth Speaker,299.99,23,Bose Corporation,3,Sound Zone,299.99
187513,2019-04-16 18:48:00,55,1,19,444,Mason Garcia,Male,Sonos Roam Portable Bluetooth Speaker,169.99,41,Sonos Inc.,3,Sound Zone,169.99
181344,2019-04-16 18:46:00,75,1,59,441,Isaiah Howard,Male,Ring Video Doorbell Pro 2,249.99,28,Ring (Amazon),1,Electro Mart,249.99
193280,2019-04-16 18:47:00,75,1,87,443,Luke Butler,Male,Ring Video Doorbell Pro 2,249.99,28,Ring (Amazon),1,Electro Mart,249.99
190273,2019-04-16 18:46:00,86,1,70,442,Naomi Price,Female,LG UltraGear 27GN950-B Gaming Monitor,1499.99,4,LG Electronics,4,Game Zone,1499.99
192388,2019-04-16 18:49:00,93,1,90,445,Violet Morales,Female,Alienware AW2521HFL Gaming Monitor,499.99,12,Alienware (Dell),4,Game Zone,499.99
179679,2019-04-16 18:50:00,44,1,89,446,Brayden Griffin,Male,Corsair Virtuoso RGB Wireless Gaming Headset,179.99,9,Corsair,4,Game Zone,179.99
184938,2019-04-16 19:05:00,47,1,19,450,Mason Garcia,Male,Fujifilm X-T4 Mirrorless Camera,1499.99,10,Fujifilm Holdings Corporation,6,Photo World,1499.99
178332,2019-04-16 18:55:00,83,1,29,449,Sebastian Green,Male,HyperX Alloy FPS Pro Mechanical Gaming Keyboard,69.99,17,HyperX (Kingston Technology),4,Game Zone,69.99
186434,2019-04-16 18:50:00,85,1,86,447,Sofia Simmons,Female,HP Pavilion 27xw Monitor,249.99,19,HP Inc.,2,Tech Haven,249.99
177802,2019-04-16 18:51:00,96,1,6,448,Olivia Martinez,Female,Nikon Z6 Mirrorless Camera,1999.99,29,Nikon Corporation,6,Photo World,1999.99
188055,2019-04-16 19:11:00,21,1,22,455,Harper Lewis,Female,DJI Mavic Air 2 Drone,799.99,2,DJI,6,Photo World,799.99
248927,2019-04-16 19:08:00,25,1,56,453,Addison Rivera,Female,JBL Flip 5 Portable Bluetooth Speaker,99.99,14,JBL,3,Sound Zone,99.99
248926,2019-04-16 19:08:00,80,1,74,452,Claire Long,Female,Anker Soundcore Flare+ Portable Speaker,99.99,25,Anker Innovations,3,Sound Zone,99.99
187225,2019-04-16 19:11:00,85,1,56,454,Addison Rivera,Female,HP Pavilion 27xw Monitor,249.99,19,HP Inc.,2,Tech Haven,249.99
183100,2019-04-16 19:06:00,89,1,82,451,Savannah Howard,Female,Canon EOS-1D X Mark III DSLR Camera,6499.99,15,Canon Inc.,6,Photo World,6499.99
179407,2019-04-16 19:13:00,13,1,81,457,Connor Bryant,Male,Samsung Galaxy Tab S7,649.99,37,Samsung Electronics,2,Tech Haven,649.99
186450,2019-04-16 19:14:00,60,1,46,458,Aria Stewart,Female,Canon EOS M50 Mark II Mirrorless Camera,649.99,15,Canon Inc.,6,Photo World,649.99
188927,2019-04-16 19:16:00,91,1,67,459,Adam James,Male,Logitech G502 HERO Gaming Mouse,79.99,11,Logitech,4,Game Zone,79.99
181400,2019-04-16 19:13:00,96,1,63,456,Aaron Gray,Male,Nikon Z6 Mirrorless Camera,1999.99,29,Nikon Corporation,6,Photo World,1999.99
185060,2019-04-16 19:16:00,100,1,100,460,Genesis Mitchell,Female,Microsoft Surface Pro 7,799.99,26,Microsoft Corporation,2,Tech Haven,799.99
190096,2019-04-16 19:16:00,7,2,47,461,Joshua Sanchez,Male,AirPods Pro,249.99,16,Apple Inc.,3,Sound Zone,499.98
193897,2019-04-16 19:19:00,34,1,4,462,Emily Brown,Female,HP Spectre x360 Laptop,1399.99,19,HP Inc.,2,Tech Haven,1399.99
177930,2019-04-16 19:23:00,34,1,41,465,Caleb Edwards,Male,HP Spectre x360 Laptop,1399.99,19,HP Inc.,2,Tech Haven,1399.99
189022,2019-04-16 19:22:00,42,1,68,464,Ellie Sanders,Female,Sony Xperia 1 III,1299.99,21,Sony Corporation,1,Electro Mart,1299.99
177269,2019-04-16 19:22:00,62,1,65,463,Joseph Peterson,Male,Logitech MX Master 3 Wireless Mouse,99.99,11,Logitech,2,Tech Haven,99.99
186134,2019-04-16 19:24:00,10,1,38,467,Grace Campbell,Female,Fitbit Charge 5,179.99,18,Fitbit Inc.,7,Health Zone,179.99
176569,2019-04-16 19:23:00,29,1,98,466,Paisley Roberts,Female,AOC CQ32G1 Curved Gaming Monitor,349.99,3,AOC International,4,Game Zone,349.99
193904,2019-04-16 19:30:00,48,1,72,469,Mila Powell,Female,Garmin Forerunner 945 GPS Smartwatch,599.99,39,Garmin Ltd.,7,Health Zone,599.99
189321,2019-04-16 19:26:00,62,3,82,468,Savannah Howard,Female,Logitech MX Master 3 Wireless Mouse,99.99,11,Logitech,2,Tech Haven,299.96999999999997
180524,2019-04-16 19:30:00,63,1,77,470,Julian Coleman,Male,Google Pixel Buds A-Series,99.99,8,Google LLC,3,Sound Zone,99.99
183032,2019-04-16 19:31:00,2,1,8,472,Sophia Davis,Female,Dell XPS 13 Laptop,1299.99,1,Dell Technologies,2,Tech Haven,1299.99
180484,2019-04-16 19:31:00,12,1,84,473,Camila Phillips,Female,Logitech G Pro X Mechanical Gaming Keyboard,149.99,11,Logitech,4,Game Zone,149.99
188141,2019-04-16 19:32:00,17,1,96,474,Scarlett Price,Female,Garmin Venu 2 Smartwatch,399.99,39,Garmin Ltd.,7,Health Zone,399.99
178515,2019-04-16 19:31:00,55,1,10,471,Ava Thomas,Female,Sonos Roam Portable Bluetooth Speaker,169.99,41,Sonos Inc.,3,Sound Zone,169.99
191959,2019-04-16 19:32:00,90,1,87,475,Luke Butler,Male,Apple AirPods (3rd generation),179.99,16,Apple Inc.,3,Sound Zone,179.99
186114,2019-04-16 19:45:00,1,1,60,480,Riley Ward,Female,iPhone 13 Pro,1099.99,16,Apple Inc.,1,Electro Mart,1099.99
184944,2019-04-16 19:37:00,9,1,93,478,Cole Flores,Male,Canon EOS R5 Mirrorless Camera,3499.99,15,Canon Inc.,6,Photo World,3499.99
248928,2019-04-16 19:34:00,26,1,6,476,Olivia Martinez,Female,Acer Predator Helios 300 Gaming Laptop,1199.99,6,Acer Inc.,5,InnoTech,1199.99
179330,2019-04-16 19:44:00,49,1,36,479,Evelyn Perez,Female,Acer Predator XB271HU Gaming Monitor,599.99,6,Acer Inc.,4,Game Zone,599.99
248929,2019-04-16 19:34:00,84,1,66,477,Luna Flores,Female,OnePlus Nord 2,499.99,22,OnePlus Technology,1,Electro Mart,499.99
180165,2019-04-16 19:51:00,27,1,82,485,Savannah Howard,Female,GoPro HERO10 Black Action Camera,499.99,36,GoPro Inc.,6,Photo World,499.99
184173,2019-04-16 19:49:00,49,1,48,483,Zoe Morris,Female,Acer Predator XB271HU Gaming Monitor,599.99,6,Acer Inc.,4,Game Zone,599.99
185161,2019-04-16 19:50:00,49,1,90,484,Violet Morales,Female,Acer Predator XB271HU Gaming Monitor,599.99,6,Acer Inc.,4,Game Zone,599.99
188855,2019-04-16 19:47:00,70,2,8,481,Sophia Davis,Female,Sennheiser HD 660 S Open-Back Headphones,499.99,31,Sennheiser,3,Sound Zone,999.98
191944,2019-04-16 19:48:00,73,1,13,482,Noah Moore,Male,Apple iPad Pro (12.9-inch),1099.99,16,Apple Inc.,2,Tech Haven,1099.99
192018,2019-04-16 19:52:00,35,1,26,486,Abigail King,Female,LG C1 OLED 4K TV,2799.99,4,LG Electronics,1,Electro Mart,2799.99
184242,2019-04-16 19:52:00,47,2,4,488,Emily Brown,Female,Fujifilm X-T4 Mirrorless Camera,1499.99,10,Fujifilm Holdings Corporation,6,Photo World,2999.98
182595,2019-04-16 19:53:00,58,1,34,490,Lily Carter,Female,Apple HomePod Mini,99.99,16,Apple Inc.,3,Sound Zone,99.99
176764,2019-04-16 19:52:00,79,1,36,487,Evelyn Perez,Female,Canon EOS 90D DSLR Camera,1199.99,15,Canon Inc.,6,Photo World,1199.99
188463,2019-04-16 19:52:00,98,1,76,489,Audrey Perry,Female,MSI Optix MAG321CQR Curved Gaming Monitor,499.99,27,MSI (Micro-Star International),4,Game Zone,499.99
182866,2019-04-16 19:54:00,6,1,71,491,Owen Foster,Male,Xbox Series X,499.99,26,Microsoft Corporation,4,Game Zone,499.99
177280,2019-04-16 20:02:00,18,1,74,494,Claire Long,Female,Razer Blade 15 Gaming Laptop,1799.99,40,Razer Inc.,5,InnoTech,1799.99
183773,2019-04-16 19:54:00,33,1,15,492,Lucas White,Male,OnePlus 9 Pro,899.99,22,OnePlus Technology,1,Electro Mart,899.99
187399,2019-04-16 19:59:00,51,1,79,493,Levi Cox,Male,MacBook Pro M2,1999.99,16,Apple Inc.,2,Tech Haven,1999.99
189972,2019-04-16 20:05:00,71,1,12,495,Mia Taylor,Female,Dell G5 Gaming Desktop,1299.99,1,Dell Technologies,5,InnoTech,1299.99
187202,2019-04-16 20:15:00,21,1,17,500,Ethan Martin,Male,DJI Mavic Air 2 Drone,799.99,2,DJI,6,Photo World,799.99
179044,2019-04-16 20:06:00,81,1,77,496,Julian Coleman,Male,Acer Predator X34 Curved Gaming Monitor,999.99,6,Acer Inc.,4,Game Zone,999.99
184586,2019-04-16 20:10:00,86,1,47,499,Joshua Sanchez,Male,LG UltraGear 27GN950-B Gaming Monitor,1499.99,4,LG Electronics,4,Game Zone,1499.99
189718,2019-04-16 20:08:00,91,1,96,498,Scarlett Price,Female,Logitech G502 HERO Gaming Mouse,79.99,11,Logitech,4,Game Zone,79.99
193906,2019-04-16 20:06:00,98,1,98,497,Paisley Roberts,Female,MSI Optix MAG321CQR Curved Gaming Monitor,499.99,27,MSI (Micro-Star International),4,Game Zone,499.99
248930,2019-04-16 20:17:00,40,1,96,502,Scarlett Price,Female,Roku Ultra 4K Streaming Player,99.99,33,Roku  Inc.,1,Electro Mart,99.99
248931,2019-04-16 20:17:00,59,1,20,503,Amelia Gonzalez,Female,NVIDIA GeForce RTX 3080 Graphics Card,699.99,24,NVIDIA Corporation,5,InnoTech,699.99
248932,2019-04-16 20:17:00,81,1,8,504,Sophia Davis,Female,Acer Predator X34 Curved Gaming Monitor,999.99,6,Acer Inc.,4,Game Zone,999.99
188862,2019-04-16 20:16:00,84,1,14,501,Isabella Lee,Female,OnePlus Nord 2,499.99,22,OnePlus Technology,1,Electro Mart,499.99
191519,2019-04-16 20:18:00,87,1,2,505,Jane Smith,Female,Beats Powerbeats Pro Wireless Earphones,249.99,34,Beats by Dre (Apple Inc.),3,Sound Zone,249.99
189079,2019-04-16 20:21:00,2,1,88,507,Hazel Hayes,Female,Dell XPS 13 Laptop,1299.99,1,Dell Technologies,2,Tech Haven,1299.99
185472,2019-04-16 20:27:00,4,1,71,509,Owen Foster,Male,Sony WH-1000XM4 Headphones,349.99,21,Sony Corporation,3,Sound Zone,349.99
184159,2019-04-16 20:28:00,26,1,18,510,Charlotte Thompson,Female,Acer Predator Helios 300 Gaming Laptop,1199.99,6,Acer Inc.,5,InnoTech,1199.99
189251,2019-04-16 20:19:00,47,1,58,506,Layla Cox,Female,Fujifilm X-T4 Mirrorless Camera,1499.99,10,Fujifilm Holdings Corporation,6,Photo World,1499.99
192307,2019-04-16 20:27:00,67,1,24,508,Ella Young,Female,GoPro HERO9 Black Action Camera,449.99,36,GoPro Inc.,6,Photo World,449.99
190032,2019-04-16 20:37:00,10,1,46,513,Aria Stewart,Female,Fitbit Charge 5,179.99,18,Fitbit Inc.,7,Health Zone,179.99
178250,2019-04-16 20:34:00,33,1,30,512,Scarlett Baker,Female,OnePlus 9 Pro,899.99,22,OnePlus Technology,1,Electro Mart,899.99
179916,2019-04-16 20:33:00,39,1,31,511,Matthew Adams,Male,Apple AirPods Max,549.99,16,Apple Inc.,3,Sound Zone,549.99
189411,2019-04-16 20:41:00,59,1,22,514,Harper Lewis,Female,NVIDIA GeForce RTX 3080 Graphics Card,699.99,24,NVIDIA Corporation,5,InnoTech,699.99
181478,2019-04-16 20:42:00,69,1,9,515,Benjamin Wilson,Male,Samsung Odyssey G7 Gaming Monitor,699.99,37,Samsung Electronics,4,Game Zone,699.99
178904,2019-04-16 20:44:00,11,1,23,518,Alexander Walker,Male,LG OLED C1 4K TV,2499.99,4,LG Electronics,1,Electro Mart,2499.99
179157,2019-04-16 20:50:00,23,1,92,519,Aurora Carter,Female,Google Pixel 6,699.99,8,Google LLC,1,Electro Mart,699.99
183777,2019-04-16 20:50:00,46,2,93,520,Cole Flores,Male,MSI GS66 Stealth Gaming Laptop,1999.99,27,MSI (Micro-Star International),5,InnoTech,3999.98
187567,2019-04-16 20:44:00,97,3,31,517,Matthew Adams,Male,Google Nest Audio Smart Speaker,99.99,8,Google LLC,3,Sound Zone,299.96999999999997
192073,2019-04-16 20:44:00,101,1,43,516,Andrew Torres,Male,Red Tomatoes,1899.99,35,Pakistan,51,Pakistan,1899.99
187696,2019-04-16 20:52:00,5,1,86,525,Sofia Simmons,Female,iPad Air,599.99,16,Apple Inc.,2,Tech Haven,599.99
180216,2019-04-16 20:51:00,20,1,79,521,Levi Cox,Male,Apple Watch Series 7,399.99,16,Apple Inc.,7,Health Zone,399.99
248933,2019-04-16 20:52:00,34,1,19,524,Mason Garcia,Male,HP Spectre x360 Laptop,1399.99,19,HP Inc.,2,Tech Haven,1399.99
190849,2019-04-16 20:51:00,80,1,65,522,Joseph Peterson,Male,Anker Soundcore Flare+ Portable Speaker,99.99,25,Anker Innovations,3,Sound Zone,99.99
192962,2019-04-16 20:51:00,90,1,34,523,Lily Carter,Female,Apple AirPods (3rd generation),179.99,16,Apple Inc.,3,Sound Zone,179.99
248934,2019-04-16 20:52:00,36,1,94,526,Eleanor Stewart,Female,Anker Soundcore Liberty Air 2 Pro Earbuds,129.99,25,Anker Innovations,3,Sound Zone,129.99
183995,2019-04-16 20:53:00,46,1,35,528,Samuel Mitchell,Male,MSI GS66 Stealth Gaming Laptop,1999.99,27,MSI (Micro-Star International),5,InnoTech,1999.99
248935,2019-04-16 20:54:00,63,1,78,529,Ariana Peterson,Female,Google Pixel Buds A-Series,99.99,8,Google LLC,3,Sound Zone,99.99
185127,2019-04-16 20:53:00,72,1,57,527,Hunter Richardson,Male,Fujifilm X100V Compact Camera,1399.99,10,Fujifilm Holdings Corporation,6,Photo World,1399.99
248936,2019-04-16 20:54:00,78,1,95,530,Sean Ramirez,Male,Lenovo Yoga C930 2-in-1 Laptop,1199.99,7,Lenovo Group,2,Tech Haven,1199.99
177453,2019-04-16 21:05:00,30,1,26,533,Abigail King,Female,Samsung Galaxy Buds Pro,199.99,37,Samsung Electronics,3,Sound Zone,199.99
185745,2019-04-16 20:55:00,30,1,50,531,Penelope Reed,Female,Samsung Galaxy Buds Pro,199.99,37,Samsung Electronics,3,Sound Zone,199.99
191567,2019-04-16 21:06:00,40,1,2,534,Jane Smith,Female,Roku Ultra 4K Streaming Player,99.99,33,Roku  Inc.,1,Electro Mart,99.99
177828,2019-04-16 21:08:00,62,3,81,535,Connor Bryant,Male,Logitech MX Master 3 Wireless Mouse,99.99,11,Logitech,2,Tech Haven,299.96999999999997
186595,2019-04-16 20:56:00,68,1,18,532,Charlotte Thompson,Female,Garmin Instinct Solar Smartwatch,399.99,39,Garmin Ltd.,7,Health Zone,399.99
191989,2019-04-16 21:15:00,33,1,9,537,Benjamin Wilson,Male,OnePlus 9 Pro,899.99,22,OnePlus Technology,1,Electro Mart,899.99
177127,2019-04-16 21:15:00,46,1,92,538,Aurora Carter,Female,MSI GS66 Stealth Gaming Laptop,1999.99,27,MSI (Micro-Star International),5,InnoTech,1999.99
187729,2019-04-16 21:16:00,69,1,41,539,Caleb Edwards,Male,Samsung Odyssey G7 Gaming Monitor,699.99,37,Samsung Electronics,4,Game Zone,699.99
188370,2019-04-16 21:09:00,72,1,95,536,Sean Ramirez,Male,Fujifilm X100V Compact Camera,1399.99,10,Fujifilm Holdings Corporation,6,Photo World,1399.99
189404,2019-04-16 21:17:00,79,1,90,540,Violet Morales,Female,Canon EOS 90D DSLR Camera,1199.99,15,Canon Inc.,6,Photo World,1199.99
178727,2019-04-16 21:28:00,14,1,67,544,Adam James,Male,Bose QuietComfort 35 II Wireless Headphones,299.99,23,Bose Corporation,3,Sound Zone,299.99
178437,2019-04-16 21:26:00,49,1,98,542,Paisley Roberts,Female,Acer Predator XB271HU Gaming Monitor,599.99,6,Acer Inc.,4,Game Zone,599.99
180771,2019-04-16 21:28:00,56,1,21,543,Jacob Clark,Male,HP Omen 15 Gaming Laptop,1299.99,19,HP Inc.,5,InnoTech,1299.99
190150,2019-04-16 21:35:00,73,1,9,545,Benjamin Wilson,Male,Apple iPad Pro (12.9-inch),1099.99,16,Apple Inc.,2,Tech Haven,1099.99
187335,2019-04-16 21:18:00,78,1,100,541,Genesis Mitchell,Female,Lenovo Yoga C930 2-in-1 Laptop,1199.99,7,Lenovo Group,2,Tech Haven,1199.99
191949,2019-04-16 21:37:00,20,1,54,546,Aubrey Cooper,Female,Apple Watch Series 7,399.99,16,Apple Inc.,7,Health Zone,399.99
248937,2019-04-16 21:38:00,65,1,62,548,Lillian Diaz,Female,JBL Charge 4 Portable Bluetooth Speaker,149.99,14,JBL,3,Sound Zone,149.99
248938,2019-04-16 21:38:00,79,1,69,549,Jack Ross,Male,Canon EOS 90D DSLR Camera,1199.99,15,Canon Inc.,6,Photo World,1199.99
190521,2019-04-16 21:43:00,84,1,83,550,Dylan Patterson,Male,OnePlus Nord 2,499.99,22,OnePlus Technology,1,Electro Mart,499.99
181937,2019-04-16 21:37:00,95,1,93,547,Cole Flores,Male,Lenovo ThinkPad X1 Carbon Gen 9 Laptop,1899.99,7,Lenovo Group,2,Tech Haven,1899.99
179428,2019-04-16 21:46:00,28,1,56,552,Addison Rivera,Female,Fitbit Versa 3 Smartwatch,229.99,18,Fitbit Inc.,7,Health Zone,229.99
193797,2019-04-16 21:46:00,30,1,41,551,Caleb Edwards,Male,Samsung Galaxy Buds Pro,199.99,37,Samsung Electronics,3,Sound Zone,199.99
181325,2019-04-16 21:48:00,57,1,27,554,Henry Scott,Male,Sony Alpha 7C Mirrorless Camera,1799.99,21,Sony Corporation,6,Photo World,1799.99
178517,2019-04-16 21:46:00,76,1,96,553,Scarlett Price,Female,ASUS TUF Gaming VG279QM Monitor,349.99,13,ASUS,4,Game Zone,349.99
178810,2019-04-16 21:51:00,101,3,88,555,Hazel Hayes,Female,Red Tomatoes,1899.99,35,Pakistan,51,Pakistan,5699.97
189643,2019-04-16 21:51:00,15,1,33,556,Aiden Hill,Male,Microsoft Surface Laptop 4,1299.99,26,Microsoft Corporation,2,Tech Haven,1299.99
186907,2019-04-16 21:59:00,45,1,70,560,Naomi Price,Female,Google Nest Hub (2nd Gen),99.99,8,Google LLC,1,Electro Mart,99.99
187491,2019-04-16 21:54:00,46,1,4,557,Emily Brown,Female,MSI GS66 Stealth Gaming Laptop,1999.99,27,MSI (Micro-Star International),5,InnoTech,1999.99
192109,2019-04-16 21:56:00,68,1,50,559,Penelope Reed,Female,Garmin Instinct Solar Smartwatch,399.99,39,Garmin Ltd.,7,Health Zone,399.99
189402,2019-04-16 21:56:00,94,1,2,558,Jane Smith,Female,Bose SoundLink Revolve+ Bluetooth Speaker,299.99,23,Bose Corporation,3,Sound Zone,299.99
192812,2019-04-16 22:15:00,9,2,98,565,Paisley Roberts,Female,Canon EOS R5 Mirrorless Camera,3499.99,15,Canon Inc.,6,Photo World,6999.98
186491,2019-04-16 22:06:00,20,1,4,562,Emily Brown,Female,Apple Watch Series 7,399.99,16,Apple Inc.,7,Health Zone,399.99
193712,2019-04-16 22:09:00,54,1,32,563,Chloe Nelson,Female,Dell Alienware AW3420DW Curved Gaming Monitor,1199.99,12,Alienware (Dell),4,Game Zone,1199.99
180254,2019-04-16 22:04:00,58,1,12,561,Mia Taylor,Female,Apple HomePod Mini,99.99,16,Apple Inc.,3,Sound Zone,99.99
179718,2019-04-16 22:12:00,73,1,26,564,Abigail King,Female,Apple iPad Pro (12.9-inch),1099.99,16,Apple Inc.,2,Tech Haven,1099.99
183841,2019-04-16 22:20:00,7,1,14,568,Isabella Lee,Female,AirPods Pro,249.99,16,Apple Inc.,3,Sound Zone,249.99
248940,2019-04-16 22:16:00,13,1,6,567,Olivia Martinez,Female,Samsung Galaxy Tab S7,649.99,37,Samsung Electronics,2,Tech Haven,649.99
185824,2019-04-16 22:21:00,20,1,73,570,Lucas Reed,Male,Apple Watch Series 7,399.99,16,Apple Inc.,7,Health Zone,399.99
191976,2019-04-16 22:21:00,38,1,43,569,Andrew Torres,Male,Canon EOS RP Mirrorless Camera,1299.99,15,Canon Inc.,6,Photo World,1299.99
248939,2019-04-16 22:16:00,79,1,69,566,Jack Ross,Male,Canon EOS 90D DSLR Camera,1199.99,15,Canon Inc.,6,Photo World,1199.99
183539,2019-04-16 22:30:00,5,1,1,573,John Doe,Male,iPad Air,599.99,16,Apple Inc.,2,Tech Haven,599.99
177020,2019-04-16 22:31:00,20,1,81,574,Connor Bryant,Male,Apple Watch Series 7,399.99,16,Apple Inc.,7,Health Zone,399.99
179472,2019-04-16 22:28:00,59,1,51,572,Ryan Cook,Male,NVIDIA GeForce RTX 3080 Graphics Card,699.99,24,NVIDIA Corporation,5,InnoTech,699.99
181895,2019-04-16 22:22:00,63,1,9,571,Benjamin Wilson,Male,Google Pixel Buds A-Series,99.99,8,Google LLC,3,Sound Zone,99.99
193662,2019-04-16 22:33:00,70,1,8,575,Sophia Davis,Female,Sennheiser HD 660 S Open-Back Headphones,499.99,31,Sennheiser,3,Sound Zone,499.99
193170,2019-04-16 22:40:00,1,1,12,577,Mia Taylor,Female,iPhone 13 Pro,1099.99,16,Apple Inc.,1,Electro Mart,1099.99
181996,2019-04-16 22:46:00,27,1,60,579,Riley Ward,Female,GoPro HERO10 Black Action Camera,499.99,36,GoPro Inc.,6,Photo World,499.99
180967,2019-04-16 22:47:00,31,1,46,580,Aria Stewart,Female,MacBook Air M2,1199.99,16,Apple Inc.,2,Tech Haven,1199.99
184070,2019-04-16 22:40:00,75,1,52,576,Victoria Morgan,Female,Ring Video Doorbell Pro 2,249.99,28,Ring (Amazon),1,Electro Mart,249.99
189971,2019-04-16 22:44:00,78,1,80,578,Caroline Morgan,Female,Lenovo Yoga C930 2-in-1 Laptop,1199.99,7,Lenovo Group,2,Tech Haven,1199.99
185471,2019-04-16 22:48:00,39,1,54,581,Aubrey Cooper,Female,Apple AirPods Max,549.99,16,Apple Inc.,3,Sound Zone,549.99
178425,2019-04-16 22:51:00,79,1,35,582,Samuel Mitchell,Male,Canon EOS 90D DSLR Camera,1199.99,15,Canon Inc.,6,Photo World,1199.99
181753,2019-04-16 22:56:00,82,2,5,584,William Garcia,Male,Apple Watch SE,279.99,16,Apple Inc.,7,Health Zone,559.98
190472,2019-04-16 22:54:00,93,1,82,583,Savannah Howard,Female,Alienware AW2521HFL Gaming Monitor,499.99,12,Alienware (Dell),4,Game Zone,499.99
193342,2019-04-16 22:57:00,98,2,22,585,Harper Lewis,Female,MSI Optix MAG321CQR Curved Gaming Monitor,499.99,27,MSI (Micro-Star International),4,Game Zone,999.98
192507,2019-04-16 23:01:00,36,1,94,589,Eleanor Stewart,Female,Anker Soundcore Liberty Air 2 Pro Earbuds,129.99,25,Anker Innovations,3,Sound Zone,129.99
178105,2019-04-16 23:05:00,55,1,5,590,William Garcia,Male,Sonos Roam Portable Bluetooth Speaker,169.99,41,Sonos Inc.,3,Sound Zone,169.99
181254,2019-04-16 22:59:00,62,1,64,588,Nora Hughes,Female,Logitech MX Master 3 Wireless Mouse,99.99,11,Logitech,2,Tech Haven,99.99
193610,2019-04-16 22:59:00,75,1,68,587,Ellie Sanders,Female,Ring Video Doorbell Pro 2,249.99,28,Ring (Amazon),1,Electro Mart,249.99
182216,2019-04-16 22:58:00,77,1,23,586,Alexander Walker,Male,UE Megaboom 3 Portable Bluetooth Speaker,199.99,38,Ultimate Ears (Logitech),3,Sound Zone,199.99
179243,2019-04-16 23:20:00,3,2,65,593,Joseph Peterson,Male,Samsung QLED 4K Smart TV,1499.99,37,Samsung Electronics,1,Electro Mart,2999.98
193467,2019-04-16 23:24:00,7,1,30,595,Scarlett Baker,Female,AirPods Pro,249.99,16,Apple Inc.,3,Sound Zone,249.99
181543,2019-04-16 23:17:00,24,1,2,592,Jane Smith,Female,ASUS ROG Swift PG279Q Gaming Monitor,699.99,13,ASUS,4,Game Zone,699.99
182688,2019-04-16 23:22:00,25,1,32,594,Chloe Nelson,Female,JBL Flip 5 Portable Bluetooth Speaker,99.99,14,JBL,3,Sound Zone,99.99
187051,2019-04-16 23:17:00,55,1,54,591,Aubrey Cooper,Female,Sonos Roam Portable Bluetooth Speaker,169.99,41,Sonos Inc.,3,Sound Zone,169.99
185584,2019-04-16 23:28:00,39,1,24,597,Ella Young,Female,Apple AirPods Max,549.99,16,Apple Inc.,3,Sound Zone,549.99
177261,2019-04-16 23:25:00,55,1,50,596,Penelope Reed,Female,Sonos Roam Portable Bluetooth Speaker,169.99,41,Sonos Inc.,3,Sound Zone,169.99
190304,2019-04-16 23:32:00,62,4,23,599,Alexander Walker,Male,Logitech MX Master 3 Wireless Mouse,99.99,11,Logitech,2,Tech Haven,399.96
187066,2019-04-16 23:33:00,79,2,11,600,Liam Anderson,Male,Canon EOS 90D DSLR Camera,1199.99,15,Canon Inc.,6,Photo World,2399.98
178681,2019-04-16 23:29:00,90,1,75,598,Isaac Jenkins,Male,Apple AirPods (3rd generation),179.99,16,Apple Inc.,3,Sound Zone,179.99
189299,2019-04-16 23:35:00,11,1,45,601,Gabriel Ramirez,Male,LG OLED C1 4K TV,2499.99,4,LG Electronics,1,Electro Mart,2499.99
179615,2019-04-16 23:41:00,49,1,30,603,Scarlett Baker,Female,Acer Predator XB271HU Gaming Monitor,599.99,6,Acer Inc.,4,Game Zone,599.99
193036,2019-04-16 23:37:00,62,1,67,602,Adam James,Male,Logitech MX Master 3 Wireless Mouse,99.99,11,Logitech,2,Tech Haven,99.99
180084,2019-04-16 23:44:00,88,1,47,605,Joshua Sanchez,Male,Dell Inspiron 14 Laptop,799.99,1,Dell Technologies,2,Tech Haven,799.99
186325,2019-04-16 23:43:00,100,2,51,604,Ryan Cook,Male,Microsoft Surface Pro 7,799.99,26,Microsoft Corporation,2,Tech Haven,1599.98
178067,2019-04-16 23:48:00,5,1,3,606,Michael Johnson,Male,iPad Air,599.99,16,Apple Inc.,2,Tech Haven,599.99
182719,2019-04-16 23:51:00,14,1,49,609,Nathan Rogers,Male,Bose QuietComfort 35 II Wireless Headphones,299.99,23,Bose Corporation,3,Sound Zone,299.99
187766,2019-04-16 23:49:00,21,1,77,607,Julian Coleman,Male,DJI Mavic Air 2 Drone,799.99,2,DJI,6,Photo World,799.99
179985,2019-04-16 23:50:00,62,1,41,608,Caleb Edwards,Male,Logitech MX Master 3 Wireless Mouse,99.99,11,Logitech,2,Tech Haven,99.99
